Empresa_ID,Etiquetas_Empresas,Contactos_por_Empresa,Empresa,Descripción_empresa,Sector_EMILIO,Tipo,Tamaño,Url_LinkedIn,website,Localización_Empresa,Revisión,Extra,TagsCompHSK,Contactos1,Contactos2,Contactos3,CIF
66640935,,1,CyberScope,"Somos un Integrador de Sistemas de Seguridad multinacional que ofrece servicios premium de Gestión, Detección y Respuesta (MDR), incluyendo servicios integrales de Respuesta a Incidentes (IR) a través del modelo SOC-as-a-Service a clientes de renombre en todo el mundo.",Seguridad y Ciberseguridad,B2B,11-50,https://www.linkedin.com/company/cyber-scope/,https://cyberscope.es/,"ES Madrid Spain Avenida de la Industria, 32 ",2024-02-28 18:24,https://www.linkedin.com/company/cyber-scope/,Empresa de Madrid 07-2024,DanielBenatar - 500067328,,,
101355000,,1,Garrotxa Tech,Garrotxa Tech es una asociación sin fines de lucro que tiene la pasión por promover el ecosistema digital y tecnológico de La Garrotxa de manera abierta y colaborativa con todos los agentes del territorio. Lo hace con la convicción de generar nuevas oportunidades para personas y empresas y agregar valor a un nuevo sistema económico adaptado a desafíos futuros.,Software,B2B,11-50,https://www.linkedin.com/company/garrotxa-tech/,,ES Olot Girona,2024-03-17 10:44,https://www.linkedin.com/company/garrotxa-tech/,,,,AleixLagares Tané - 463256305,
52386,,1,InterChina | Strategy | Corporate Finance,"Fundada en 1994, Interchina se ha convertido en una de las principales firmas de asesoramiento en China, y la alternativa número uno a los bancos de consultas y inversiones globales. Su equipo de 50 profesionales ha realizado más de 600 proyectos de estrategia y cerró más de 220 transacciones en China, con un valor agregado de USD 8 mil millones.",Consultoría,B2B,51-200,https://www.linkedin.com/company/interchina-consulting/,http://www.interchinapartners.com,"CN Shanghai China Suite 1201, 100 Bund Square 100 South Zhongshan Rd",2024-03-17 11:35,https://www.linkedin.com/company/interchina-consulting/,,JulioLopez Castaño - 9262551,,,
12628332,,2,Wefish,Plataforma 360º de Pesca Deportiva.,"Materiales y construcción,Marketplaces,Software",B2B,11-50,https://www.linkedin.com/company/wefish-app/,https://www.wefish.app,ES Murcia Murcia Calle Campus Universitario de Espinardo CEEIM 30100,2025-01-05 11:47,COMPANY_2_AIRTABLE2025-01-06,0,DanielPlanas Fernandez - 34402558,AlbertoLópez Martínez - 248631626,,
15808049,,1,ONLEAN,"En ONLEAN ayudamos a las organizaciones a optimizar procesos, a aumentar su productividad, a aplicar métodos de mejora continua, a reducir riesgos laborales y a desarrollar personas y equipos polivalentes. Todo ello mediante herramientas digitales que sean dinámicas y útiles en el día a día. Nuestro modo de trabajar es pionero en el sector porque hacemos un análisis minucioso de los factores que favorecen el máximo rendimiento de las compañías.",Software,B2B,11-50,https://www.linkedin.com/company/onleansolutions/,https://onlean.com,,2022-07-22 9:21,CheckAgain,,OscarFornt - 777794113,,,
80286929,,1,G4AL Games for a Living,En Games for a Living (G4AL) desarrollamos juegos blockchain de calidad AAA y las herramientas para que jugadores y desarrolladores de videojuegos se beneficien de las crypto y los NFT.,"Ocio y entretenimiento,Software",B2B,11-50,https://www.linkedin.com/company/g4al/,https://www.g4al.com/,,2022-08-05 18:10,https://www.linkedin.com/company/g4al/,,,,ElisabethMartinez Guardiola - 164199941,
96403158,,1,Supernova,"Supernova es una innovadora empresa de la AM que ofrece soluciones para producir partes de uso final a escala y costo basado en su tecnología patentada de fabricación de litografía viscosa (VLM). Con sede en Austin, EE. UU. Y Barcelona, ​​España; Supernova apoya a clientes industriales como Puma, Saint Gobain, Hutchinson y Prodrive. Supernova ofrece soluciones de fabricación basadas en tecnologías avanzadas: desde materiales hasta sistemas y software de AM.",Software,B2B,11-50,https://www.linkedin.com/company/supernovavlm/,https://supernova3d.com/,,2024-03-17 12:51,https://www.linkedin.com/company/supernovavlm/,,EricPallarés García - 173132924,,,
2046726,,1,Prestige Software,Somos una empresa especializada en el desarrollo de soluciones de gestión y comercialización para la industria turística. Nuestra visión es convertir la tecnología en un valor diferenciador en la estrategia de negocio de nuestros clientes.,Tecnología,B2B,11-50,https://www.linkedin.com/company/prestige-software-s.l./,http://www.prestige-soft.com,"ES Barcelona Barcelona Diagonal, 567 4A ",2024-03-17 13:11,https://www.linkedin.com/company/prestige-software-s.l./,Empresa de Barcelona 07-2024,OriolBonet Martin - 679885797,,,
35434499,Posible patrono,2,Light Eyes,"Somos una empresa especializada en ofrecer soluciones tecnológicas para empresas y administraciones públicas. Ofrecemos asesoramiento en transformación digital, análisis y soluciones en ciberseguridad y marketing digital. Además, desarrollamos herramientas y distribuimos equipos de seguridad como Firewalls Físicos de Alta Seguridad.",Seguridad y Ciberseguridad,B2B,11-50,https://www.linkedin.com/company/lighteyestechno/,http://www.light-eyes.com,"ES Barcelona Barcelona Carrer Sant Joan de la Salle, 42 08022",2024-11-28 8:51,Español,"Empresa_posible_patrono_NO_hoja_negocios_nov_23,Empresa_Posible_Patrono_Nov_23_2_Contactos,TASK_2_17-01-24_Green,Empresa Barcelona,Empresa de Barcelona 07-2024",JoelAraujo - 705030650,,CarlesFlamerich i Castells - 30874503,
77044606,Posible patrono,1,Oxperta,"Somos el proveedor integral de servicios que necesitas para seguir creciendo. Te acompañamos con nuestras soluciones de transporte urgente, logística, energía y finanzas.",Consultoría,B2B,51-200,https://www.linkedin.com/company/oxperta/,https://www.oxperta.com/,"ES Barberà del Vallès Barcelona Carretera de Barcelona 66, nave 13",2024-03-24 16:00,Sponsor Hoja Negocio 09-08-2024,"Empresa de Barcelona 07-2024,Sponsor Hoja Negocio 09-08-2024",TirsCastellarnau - 85863029,,,
921238,,2,Incopyme Informática y Comunicaciones S.L.,"Hace ya mas de 15 años comenzamos con mucha ilusión este proyecto. En este tiempo hemos formado un gran equipo de profesionales cualificados y con sólida experiencia con los que formamos nuestra compañía.   Nuestra gran calidad en el servicio se debe en gran parte a que todos nuestros técnicos son profesionales con estudios de grado medio, superior o universitarios relacionados con el sector, lo que les permite entender y solventar el problema y proyectos de nuestros clientes con asombrosa facilidad y eficacia.  Somos expertos en nuevas tecnologías para PYMES. Nuestro objetivo es democratizar estas nuevas tecnologías, haciendo llegar a las PYMES la tecnología que usan las grandes empresas, y por lo tanto ayudar a las empresas en su transformación digital y el aprovechamiento activo de las nuevas tecnologías.   Contacta con nosotros y veremos en que podemos ayudarte.  ☎ +34 917378695| ✉️ info@incopyme.com ",Tecnología,B2B,11-50,https://www.linkedin.com/company/incopyme/,http://www.incopyme.com,"ES Torrejón de Ardoz Comunidad de Madrid Calle de Venus, 29 Local 28850",2025-01-05 16:31,COMPANY_2_AIRTABLE2025-01-06,Empresa Madrid,"RichardRomero Schwab - 239817226,FranciscoCerrato Blázquez - 63523518",,,
11003183,Posible patrono,1,Brait Consulting Group,"Brait es una compañía especializada en la digitalización y automatización de procesos empresariales, con amplia experiencia y conocimiento en las principales herramientas del mercado, y su implementación e integración con otras plataformas.  Somos expertos en soluciones de factura electrónica, gestión documental y automatización de procesos empresariales tales como la gestión de las facturas de proveedores, los pedidos de venta y los albaranes.",Tecnología,B2B,11-50,https://www.linkedin.com/company/brait-consulting-group/,https://brait.cc,"ES Madrid Madrid Calle Casas de Miravete, 22 ",2024-03-24 16:02,,Empresa de Madrid 07-2024,AlazneBayo  - 87589651,,,
10968183,,1,DIGITEL TS,Diseñamos e implantamos soluciones tecnológicas en el ámbito de la firma electrónica,Tecnología,B2B,11-50,https://www.linkedin.com/company/digitel-ts/,http://www.digitelts.es,"ES Valladolid Castilla y León Calle de Enrique Cubero, 9 ",2023-10-26 12:35,https://www.linkedin.com/company/digitel-ts/,,RicardoRodriguez Martin - 166718041,,,
10349468,,1,Besocy,The Editorial & Revenue Tech  Tecnología exclusiva para medios.  Somos innovación y trato personalizado al servicio de todos los equipos digitales de los medios.,Tecnología,B2B,11-50,https://www.linkedin.com/company/besocy-com/,https://besocy.com,"ES Madrid Comunidad de Madrid Calle de Lagasca, 105 28006",2025-01-20 22:22,COMPANY_2_AIRTABLE2025-01-23,Empresa de Madrid 07-2024,,JorgeSegado - 5358158,,
2135841,,1,"Molins de Q, S.L.","Molinos de Q, basa su éxito en la proximidad con el cliente y la sinceridad en los diagnósticos. Nuestros servicios intentan optimizar la actual gestión de la empresa con los requisitos de los referentes ISO. La gestión del sistema ISO debe integrarse en la empresa de la forma más natural. Por eso hemos creado varias líneas de actuación para satisfacer las necesidades de nuestros clientes: www.molinsdeq.com www.isorapida.cat www.isofacil.",Consultoría,B2B,11-50,https://www.linkedin.com/company/molinsdeq/,http://www.molinsdeq.com,"ES Molins de Rei Barcelona Pintor Carbonell, 9 ",2024-03-26 20:59,eShow.es_2023,Empresa de Barcelona 07-2024,MarcMiró - 37511689,,,
10295729,,1,ArchGroup,"Somos el Ecosistema de Expansión más grande de América Latina. . Nuestro objetivo para 2025 es expandir más de 100.000 pequeñas y medianas empresas de servicios a nivel mundial. En los últimos 7 años hemos ampliado 1700+ empresas de servicios como Fábricas de Software, SaaS, Fintech, Agencias, Consultoras entre otras, logrando un aumento promedio de ingresos del 35% durante nuestros proyectos. ¿Listo para expandirse globalmente? Estamos aquí para guiarlo hacia el éxito y hacer que lo cumpla, pas",Consultoría,B2B,51-200,https://www.linkedin.com/company/archgroup/,http://www.archg.net,AR Buenos Aires  Palermo Hollywood,2024-03-26 22:19,eShow.es_2023,,GabrielaPérez Sambucetti - 32099819,,,
101656339,,2,IA Business Consulting,"En IA Business Consulting, nos especializamos en propulsar la evolución digital corporativa a través de soluciones personalizadas de inteligencia artificial. Nuestra metodología integral engloba desde el análisis predictivo y la personalización avanzada de interacciones con clientes hasta la automatización inteligente y la optimización de flujos de trabajo.",Tecnología,B2B,51-200,https://www.linkedin.com/company/ia-business-consulting/,http://www.iabusinessconsulting.com/,,2024-03-27 1:53,Español,,MiguelCastaño Hernández - 206347647,MiguelAlemany - 182082235,,
71510224,,1,Endium,"Asesoramiento y Gestión de Infraestructuras Digitales,  Telecomunicaciones y Smart City  - Telecom Expense Management (TEM) - Digital Transformation e IoT  - Smart City y Destinos Turísticos Inteligentes ",Tecnología,B2B,11-50,https://www.linkedin.com/company/endium/,http://www.endium.es,"ES Barcelona Cataluña Carrer de Balmes, 150 ",2024-03-26 23:33,eShow.es_2023,Empresa de Barcelona 07-2024,,,PedroLisbona - 1627871,
2038652,Posible patrono,2,BiMind - Agente Digitalizador | Informática para empresas | Microsoft 365 | Zoho | Ivanti | Azure,"Elegir una buena empresa de informática es fundamental para dormir tranquilo. Existen docenas de empresas de informática, pero no todas tienen la misma filosofía de trabajo.  Una buena empresa de informática debe mantener 𝘁𝘂𝘀 𝘀𝗲𝗿𝘃𝗶𝗱𝗼𝗿𝗲𝘀 𝗯𝗮𝗷𝗼 𝗰𝗼𝗻𝘁𝗿𝗼𝗹, optimizar recursos, garantizar la integridad de tus datos y tus copias de seguridad, ser proactiva y anticipar fallos, responder de forma rápida ante incidencias, etc.",Tecnología,B2B,11-50,https://www.linkedin.com/company/bimind-it-consulting/,http://www.bimind.es,ES Barcelona Cataluña,2024-08-07 2:37,Empresa Agenda Telefonica 10-01-25,Empresa de Barcelona 07-2024,DaríoGarcía Maciá - 151121642,,VíctorGarcía Maciá - 34306662,
10461390,,2,CIVIR,"Acompañamos al cliente en buscar soluciones tecnológicas adaptadas a sus necesidades, con foco en soluciones Cloud",Tecnología,B2B,51-200,https://www.linkedin.com/company/civir/,http://civir.es,"ES Madrid Comunidad de Madrid Calle Cronos, 10 ",2023-11-01 1:27,,Empresa de Madrid 07-2024,"AlfredoVentosa Gomez - 321290223,NuriaSegura Palomo - 374888690",,,
19043501,Posible patrono,1,WOOP,"🌟 Creada en Lille (Francia), Woop es la solución global que optimiza la última milla.   👉 WOOP es un editor de software que ofrece soluciones SaaS y móviles de Delivery Management System. Woop ha desarrollado una plataforma tecnológica de orquestación y optimización de soluciones de expedición (entrega y recogida), utilizada por las principales marcas omnicanales.",Software,B2B,51-200,https://www.linkedin.com/company/woopit/,http://www.woopit.fr,FR Lille Nord 67 Rue du Luxembourg,2024-04-01 15:15,Sponsor Hoja Negocio 09-08-2024,Sponsor Hoja Negocio 09-08-2024,ThomasCaunegre - 421327618,,,
101905592,,1,AKUDA,"Somos la marca de ciberseguridad de la consultora MCS Spain, especialistas en captación de talento en TI y transformación digital En Akuda trabajamos un conjunto de profesionales con amplia experiencia en consultoría y operaciones en ciberseguridad, junto a una red de colaboradores y fabricantes, nos permite proteger a organizaciones de los principales vectores de ataque, personas, dispositivos, infraestructuras y datos, garantizando sus operaciones en un mundo digital 24x365 ",Tecnología,B2B,11-50,https://www.linkedin.com/company/akudaciber/,https://www.akuda.es,"ES San Sebastián de los Reyes Community of Madrid Calle de Fuerteventura, 4 Oficina 1.5",2024-04-01 16:50,,Empresa de Madrid 07-2024,JoséArístegui - 48433846,,,
87385268,,1,PTC Recruitment,"Nuestro enfoque de contratación es directo, pragmático y centrado en cada vacante y sus requisitos, así como en el cliente, su cultura y valores. No generalizamos, nos adaptamos, diseñando un enfoque para cada misión, ofreciendo dedicación personalizada a cada cliente. De manera objetiva, presentamos el proceso utilizando el método de los 5 por qué y los 2 cómo.",Consultoría,B2B,11-50,https://www.linkedin.com/company/ptc-recruitment/,http://www.ptcrecruitment.pt,PT Aveiro,2024-04-01 17:18,,,SandraGutierrez Groizard - 495794474,,,
10921998,,1,MCS SPAIN,"MCS es una destacada consultora tecnológica de IT, liderada por expertos reconocidos en el sector y enfocada en tres áreas de negocio:  1. Talento como servicio, integrando Head-Hunting y Outsourcing para formar equipos altamente competentes. 2. Proyectos, Servicios y Soluciones IT para una evolución digital efectiva. 3.",Tecnología,B2B,11-50,https://www.linkedin.com/company/management-consulting-services-spain/,http://www.mcsspain.com,"ES San Sebasián de los Reyes Madrid C/ Fuerteventura, 4 - Of. 1-5 Parque Empresaria La Marina",2024-04-01 17:25,,Empresa de Madrid 07-2024,,JoséArístegui - 48433846,,
